id,time,location,value,condition
1,23:12:29 02:50:27,10,24154.49,bright
4,23:12:29 02:50:27,13,5860.77,dark
5,23:12:29 02:50:27,14,2486.51,bright
6,23:12:29 02:50:27,12,16744.78,bright
7,23:12:29 02:50:27,11,14182.59,bright
8,23:12:29 02:50:27,9,17079.40,bright
9,23:12:29 02:50:27,13,18520.09,good
1,23:12:29 02:51:27,10,27151.56,bright
2,23:12:29 02:51:27,11,3012.23,good
7,23:12:29 02:51:27,11,22598.61,bright
8,23:12:29 02:51:27,9,5069.47,bright
9,23:12:29 02:51:27,13,4293.66,dark
10,23:12:29 02:51:27,8,701.42,bright
2,23:12:29 02:52:27,11,26608.79,bright
3,23:12:29 02:52:27,12,28952.63,bright
5,23:12:29 02:52:27,14,19004.21,bright
6,23:12:29 02:52:27,12,25611.10,bright
7,23:12:29 02:52:27,11,29117.90,bright
9,23:12:29 02:52:27,13,5337.76,dark
10,23:12:29 02:52:27,8,12990.83,bright
2,23:12:29 02:53:27,11,13236.24,bright
3,23:12:29 02:53:27,12,15978.95,bright
4,23:12:29 02:53:27,13,53.31,dark
5,23:12:29 02:53:27,14,14346.29,bright
6,23:12:29 02:53:27,12,28857.14,bright
7,23:12:29 02:53:27,11,12202.80,bright
8,23:12:29 02:53:27,9,9141.33,bright
9,23:12:29 02:53:27,13,2360.98,dark
2,23:12:29 02:54:27,11,10986.71,bright
3,23:12:29 02:54:27,12,12194.15,bright
4,23:12:29 02:54:27,13,12103.50,good
5,23:12:29 02:54:27,14,19358.60,bright
6,23:12:29 02:54:27,12,28951.89,bright
7,23:12:29 02:54:27,11,17336.97,bright
10,23:12:29 02:54:27,8,14683.34,bright
4,23:12:29 02:55:27,13,26898.63,bright
5,23:12:29 02:55:27,14,2843.25,bright
7,23:12:29 02:55:27,11,3255.90,good
8,23:12:29 02:55:27,9,12770.03,bright
9,23:12:29 02:55:27,13,7415.09,dark
10,23:12:29 02:55:27,8,3418.07,bright
1,23:12:29 02:56:27,10,20859.98,bright
2,23:12:29 02:56:27,11,11698.73,bright
4,23:12:29 02:56:27,13,3738.85,dark
5,23:12:29 02:56:27,14,9245.99,bright
6,23:12:29 02:56:27,12,787.75,dark
7,23:12:29 02:56:27,11,8317.04,bright
2,23:12:29 02:57:27,11,21872.01,bright
4,23:12:29 02:57:27,13,21614.89,bright
5,23:12:29 02:57:27,14,8499.64,bright
6,23:12:29 02:57:27,12,24595.86,bright
7,23:12:29 02:57:27,11,486.98,dark
8,23:12:29 02:57:27,9,26868.40,bright
1,23:12:29 02:58:27,10,25768.42,bright
2,23:12:29 02:58:27,11,7548.25,bright
3,23:12:29 02:58:27,12,22585.02,bright
4,23:12:29 02:58:27,13,16239.43,good
5,23:12:29 02:58:27,14,11549.00,bright
6,23:12:29 02:58:27,12,2468.66,dark
7,23:12:29 02:58:27,11,8577.71,bright
8,23:12:29 02:58:27,9,272.28,dark
1,23:12:29 02:59:27,10,26641.85,bright
2,23:12:29 02:59:27,11,1018.16,dark
3,23:12:29 02:59:27,12,4704.82,dark
4,23:12:29 02:59:27,13,4879.58,dark
5,23:12:29 02:59:27,14,2869.32,bright
6,23:12:29 02:59:27,12,12774.34,bright
7,23:12:29 02:59:27,11,7871.41,bright
9,23:12:29 02:59:27,13,6290.45,dark
10,23:12:29 02:59:27,8,21668.58,bright
1,23:12:29 03:00:27,10,9169.42,bright
4,23:12:29 03:00:27,13,7606.57,dark
5,23:12:29 03:00:27,14,16932.44,bright
6,23:12:29 03:00:27,12,2168.53,dark
8,23:12:29 03:00:27,9,4243.50,bright
10,23:12:29 03:00:27,8,16411.05,bright
1,23:12:29 03:01:27,10,12141.76,bright
4,23:12:29 03:01:27,13,28881.23,bright
5,23:12:29 03:01:27,14,2920.04,bright
7,23:12:29 03:01:27,11,27144.49,bright
8,23:12:29 03:01:27,9,1228.05,bright
9,23:12:29 03:01:27,13,16911.57,good
10,23:12:29 03:01:27,8,16078.00,bright
1,23:12:29 03:02:27,10,19634.48,bright
2,23:12:29 03:02:27,11,7408.28,bright
3,23:12:29 03:02:27,12,23434.94,bright
4,23:12:29 03:02:27,13,5253.61,dark
5,23:12:29 03:02:27,14,18047.82,bright
6,23:12:29 03:02:27,12,9303.01,good
7,23:12:29 03:02:27,11,26301.92,bright
10,23:12:29 03:02:27,8,2133.36,bright
1,23:12:29 03:03:27,10,13743.28,bright
2,23:12:29 03:03:27,11,22994.13,bright
4,23:12:29 03:03:27,13,9005.35,dark
6,23:12:29 03:03:27,12,12290.90,bright
7,23:12:29 03:03:27,11,27000.16,bright
8,23:12:29 03:03:27,9,9338.67,bright
9,23:12:29 03:03:27,13,13243.89,good
10,23:12:29 03:03:27,8,22747.75,bright
2,23:12:29 03:04:27,11,21237.02,bright
4,23:12:29 03:04:27,13,27333.69,bright
6,23:12:29 03:04:27,12,822.74,dark
8,23:12:29 03:04:27,9,22177.23,bright
10,23:12:29 03:04:27,8,25144.07,bright
1,23:12:29 03:05:27,10,27710.26,bright
2,23:12:29 03:05:27,11,20128.93,bright
3,23:12:29 03:05:27,12,5042.66,good
4,23:12:29 03:05:27,13,28455.42,bright
5,23:12:29 03:05:27,14,20157.69,bright
6,23:12:29 03:05:27,12,23676.28,bright
1,23:12:29 03:06:27,10,7481.26,bright
2,23:12:29 03:06:27,11,8495.35,bright
5,23:12:29 03:06:27,14,8929.67,bright
6,23:12:29 03:06:27,12,21560.17,bright
7,23:12:29 03:06:27,11,2393.16,good
9,23:12:29 03:06:27,13,27575.79,bright
10,23:12:29 03:06:27,8,22586.62,bright
1,23:12:29 03:07:27,10,3295.14,bright
2,23:12:29 03:07:27,11,27229.24,bright
3,23:12:29 03:07:27,12,10230.15,bright
4,23:12:29 03:07:27,13,17091.30,good
5,23:12:29 03:07:27,14,16276.31,bright
9,23:12:29 03:07:27,13,9485.13,dark
10,23:12:29 03:07:27,8,22090.10,bright
2,23:12:29 03:08:27,11,9526.86,bright
3,23:12:29 03:08:27,12,23223.67,bright
5,23:12:29 03:08:27,14,8006.21,bright
6,23:12:29 03:08:27,12,17213.60,bright
7,23:12:29 03:08:27,11,20969.91,bright
8,23:12:29 03:08:27,9,2322.00,bright
9,23:12:29 03:08:27,13,10187.13,good
10,23:12:29 03:08:27,8,4930.40,bright
1,23:12:29 03:09:27,10,15236.21,bright
2,23:12:29 03:09:27,11,14316.95,bright
3,23:12:29 03:09:27,12,4222.04,dark
4,23:12:29 03:09:27,13,10433.98,good
6,23:12:29 03:09:27,12,18584.44,bright
7,23:12:29 03:09:27,11,4075.71,good
8,23:12:29 03:09:27,9,8905.16,bright
2,23:12:29 03:10:27,11,13031.09,bright
3,23:12:29 03:10:27,12,4371.66,dark
4,23:12:29 03:10:27,13,11889.58,good
6,23:12:29 03:10:27,12,24042.85,bright
7,23:12:29 03:10:27,11,22475.54,bright
1,23:12:29 03:11:27,10,13462.90,bright
2,23:12:29 03:11:27,11,17090.59,bright
3,23:12:29 03:11:27,12,29902.75,bright
6,23:12:29 03:11:27,12,23106.94,bright
7,23:12:29 03:11:27,11,9249.39,bright
9,23:12:29 03:11:27,13,12810.85,good
10,23:12:29 03:11:27,8,14725.70,bright
1,23:12:29 03:12:27,10,5578.23,bright
3,23:12:29 03:12:27,12,18502.32,bright
6,23:12:29 03:12:27,12,6575.47,good
7,23:12:29 03:12:27,11,17840.12,bright
8,23:12:29 03:12:27,9,12842.36,bright
10,23:12:29 03:12:27,8,16902.08,bright
1,23:12:29 03:13:27,10,16365.37,bright
2,23:12:29 03:13:27,11,8114.16,bright
3,23:12:29 03:13:27,12,21759.39,bright
4,23:12:29 03:13:27,13,25756.83,bright
5,23:12:29 03:13:27,14,15928.40,bright
6,23:12:29 03:13:27,12,10684.45,bright
7,23:12:29 03:13:27,11,5746.63,bright
8,23:12:29 03:13:27,9,28959.11,bright
9,23:12:29 03:13:27,13,26086.06,bright
10,23:12:29 03:13:27,8,5330.05,bright
2,23:12:29 03:14:27,11,7714.21,bright
3,23:12:29 03:14:27,12,25690.29,bright
4,23:12:29 03:14:27,13,5195.52,dark
5,23:12:29 03:14:27,14,3036.58,bright
7,23:12:29 03:14:27,11,29659.52,bright
8,23:12:29 03:14:27,9,16935.98,bright
10,23:12:29 03:14:27,8,15005.64,bright
1,23:12:29 03:15:27,10,23856.54,bright
2,23:12:29 03:15:27,11,28865.82,bright
3,23:12:29 03:15:27,12,28155.70,bright
4,23:12:29 03:15:27,13,29666.80,bright
5,23:12:29 03:15:27,14,27829.58,bright
6,23:12:29 03:15:27,12,27756.78,bright
7,23:12:29 03:15:27,11,1544.10,dark
8,23:12:29 03:15:27,9,12617.01,bright
1,23:12:29 03:16:27,10,4376.60,bright
2,23:12:29 03:16:27,11,29305.82,bright
3,23:12:29 03:16:27,12,24936.09,bright
4,23:12:29 03:16:27,13,19868.59,good
5,23:12:29 03:16:27,14,22696.86,bright
6,23:12:29 03:16:27,12,11250.25,bright
7,23:12:29 03:16:27,11,18762.58,bright
8,23:12:29 03:16:27,9,29597.42,bright
9,23:12:29 03:16:27,13,22455.72,bright
1,23:12:29 03:17:27,10,7702.50,bright
5,23:12:29 03:17:27,14,14456.00,bright
7,23:12:29 03:17:27,11,19209.06,bright
9,23:12:29 03:17:27,13,23475.72,bright
10,23:12:29 03:17:27,8,8705.69,bright
1,23:12:29 03:18:27,10,20811.72,bright
3,23:12:29 03:18:27,12,22139.79,bright
4,23:12:29 03:18:27,13,1741.90,dark
6,23:12:29 03:18:27,12,27713.79,bright
7,23:12:29 03:18:27,11,22539.40,bright
8,23:12:29 03:18:27,9,13554.65,bright
9,23:12:29 03:18:27,13,26429.97,bright
10,23:12:29 03:18:27,8,12055.48,bright
2,23:12:29 03:19:27,11,10415.38,bright
4,23:12:29 03:19:27,13,25291.31,bright
5,23:12:29 03:19:27,14,5564.31,bright
6,23:12:29 03:19:27,12,2384.25,dark
7,23:12:29 03:19:27,11,23242.38,bright
8,23:12:29 03:19:27,9,12979.95,bright
9,23:12:29 03:19:27,13,9733.99,dark
10,23:12:29 03:19:27,8,9649.12,bright
1,23:12:29 03:20:27,10,11595.00,bright
3,23:12:29 03:20:27,12,29767.80,bright
4,23:12:29 03:20:27,13,8787.19,dark
5,23:12:29 03:20:27,14,183.75,bright
6,23:12:29 03:20:27,12,12193.36,bright
7,23:12:29 03:20:27,11,11397.95,bright
10,23:12:29 03:20:27,8,17261.55,bright
3,23:12:29 03:21:27,12,267.47,dark
5,23:12:29 03:21:27,14,1939.27,bright
6,23:12:29 03:21:27,12,5821.54,good
7,23:12:29 03:21:27,11,9469.73,bright
8,23:12:29 03:21:27,9,28034.41,bright
2,23:12:29 03:22:27,11,24269.91,bright
3,23:12:29 03:22:27,12,4587.90,dark
4,23:12:29 03:22:27,13,8140.44,dark
6,23:12:29 03:22:27,12,28426.68,bright
7,23:12:29 03:22:27,11,24263.99,bright
8,23:12:29 03:22:27,9,3250.10,bright
9,23:12:29 03:22:27,13,13620.31,good
2,23:12:29 03:23:27,11,22830.89,bright
3,23:12:29 03:23:27,12,2792.28,dark
6,23:12:29 03:23:27,12,1934.54,dark
7,23:12:29 03:23:27,11,1807.05,dark
8,23:12:29 03:23:27,9,14754.73,bright
9,23:12:29 03:23:27,13,20038.01,bright
10,23:12:29 03:23:27,8,25093.91,bright
1,23:12:29 03:24:27,10,7212.77,bright
2,23:12:29 03:24:27,11,6705.33,bright
4,23:12:29 03:24:27,13,15787.98,good
5,23:12:29 03:24:27,14,18553.26,bright
6,23:12:29 03:24:27,12,15107.11,bright
7,23:12:29 03:24:27,11,26422.81,bright
9,23:12:29 03:24:27,13,28927.69,bright
10,23:12:29 03:24:27,8,12390.80,bright
1,23:12:29 03:25:27,10,9685.54,bright
4,23:12:29 03:25:27,13,22630.73,bright
6,23:12:29 03:25:27,12,20818.52,bright
8,23:12:29 03:25:27,9,10333.62,bright
10,23:12:29 03:25:27,8,618.49,good
2,23:12:29 03:26:27,11,23383.40,bright
5,23:12:29 03:26:27,14,21237.26,bright
6,23:12:29 03:26:27,12,3532.09,dark
9,23:12:29 03:26:27,13,19314.58,good
10,23:12:29 03:26:27,8,7920.33,bright
1,23:12:29 03:27:27,10,23492.44,bright
2,23:12:29 03:27:27,11,20066.08,bright
3,23:12:29 03:27:27,12,17081.66,bright
4,23:12:29 03:27:27,13,2163.05,dark
5,23:12:29 03:27:27,14,19774.90,bright
6,23:12:29 03:27:27,12,6004.24,good
7,23:12:29 03:27:27,11,17763.66,bright
8,23:12:29 03:27:27,9,3898.47,bright
9,23:12:29 03:27:27,13,28100.75,bright
10,23:12:29 03:27:27,8,29674.20,bright
1,23:12:29 03:28:27,10,2342.68,bright
4,23:12:29 03:28:27,13,11015.70,good
5,23:12:29 03:28:27,14,27854.81,bright
6,23:12:29 03:28:27,12,26369.81,bright
7,23:12:29 03:28:27,11,19243.64,bright
8,23:12:29 03:28:27,9,17827.45,bright
9,23:12:29 03:28:27,13,9423.21,dark
10,23:12:29 03:28:27,8,28992.54,bright
1,23:12:29 03:29:27,10,295.89,dark
2,23:12:29 03:29:27,11,7451.03,bright
3,23:12:29 03:29:27,12,25128.96,bright
4,23:12:29 03:29:27,13,6483.05,dark
6,23:12:29 03:29:27,12,1791.05,dark
7,23:12:29 03:29:27,11,7780.19,bright
8,23:12:29 03:29:27,9,25237.64,bright
10,23:12:29 03:29:27,8,7314.52,bright
1,23:12:29 03:30:27,10,29928.17,bright
2,23:12:29 03:30:27,11,19998.04,bright
3,23:12:29 03:30:27,12,29243.91,bright
5,23:12:29 03:30:27,14,396.86,bright
7,23:12:29 03:30:27,11,16308.34,bright
8,23:12:29 03:30:27,9,22304.52,bright
10,23:12:29 03:30:27,8,19797.14,bright
1,23:12:29 03:31:27,10,1227.60,dark
3,23:12:29 03:31:27,12,10291.52,bright
5,23:12:29 03:31:27,14,10978.48,bright
7,23:12:29 03:31:27,11,21231.91,bright
8,23:12:29 03:31:27,9,2404.47,bright
9,23:12:29 03:31:27,13,27765.23,bright
10,23:12:29 03:31:27,8,29342.31,bright
1,23:12:29 03:32:27,10,7860.40,bright
3,23:12:29 03:32:27,12,28585.28,bright
7,23:12:29 03:32:27,11,10336.84,bright
8,23:12:29 03:32:27,9,23377.53,bright
10,23:12:29 03:32:27,8,12039.60,bright
1,23:12:29 03:33:27,10,11057.70,bright
2,23:12:29 03:33:27,11,8115.10,bright
3,23:12:29 03:33:27,12,6679.60,good
5,23:12:29 03:33:27,14,9806.39,bright
7,23:12:29 03:33:27,11,24496.75,bright
8,23:12:29 03:33:27,9,21517.82,bright
9,23:12:29 03:33:27,13,17970.48,good
10,23:12:29 03:33:27,8,1410.35,bright
2,23:12:29 03:34:27,11,17016.84,bright
3,23:12:29 03:34:27,12,4277.41,dark
4,23:12:29 03:34:27,13,1422.94,dark
6,23:12:29 03:34:27,12,21525.71,bright
8,23:12:29 03:34:27,9,26806.92,bright
9,23:12:29 03:34:27,13,26934.30,bright
10,23:12:29 03:34:27,8,29136.77,bright
1,23:12:29 03:35:27,10,7936.87,bright
2,23:12:29 03:35:27,11,14458.12,bright
4,23:12:29 03:35:27,13,10662.00,good
5,23:12:29 03:35:27,14,12588.47,bright
6,23:12:29 03:35:27,12,3232.96,dark
7,23:12:29 03:35:27,11,18300.52,bright
8,23:12:29 03:35:27,9,15039.44,bright
9,23:12:29 03:35:27,13,11600.73,good
10,23:12:29 03:35:27,8,13178.42,bright
1,23:12:29 03:36:27,10,19310.73,bright
6,23:12:29 03:36:27,12,18340.65,bright
8,23:12:29 03:36:27,9,7941.79,bright
9,23:12:29 03:36:27,13,6025.28,dark
10,23:12:29 03:36:27,8,3261.30,bright
1,23:12:29 03:37:27,10,23955.33,bright
2,23:12:29 03:37:27,11,2688.57,good
3,23:12:29 03:37:27,12,25521.60,bright
4,23:12:29 03:37:27,13,19375.22,good
5,23:12:29 03:37:27,14,29580.96,bright
7,23:12:29 03:37:27,11,84.50,dark
8,23:12:29 03:37:27,9,6250.92,bright
9,23:12:29 03:37:27,13,7751.83,dark
10,23:12:29 03:37:27,8,21968.22,bright
1,23:12:29 03:38:27,10,6277.70,bright
2,23:12:29 03:38:27,11,14141.76,bright
3,23:12:29 03:38:27,12,16904.40,bright
5,23:12:29 03:38:27,14,28118.23,bright
6,23:12:29 03:38:27,12,11783.06,bright
7,23:12:29 03:38:27,11,21153.56,bright
8,23:12:29 03:38:27,9,11958.18,bright
9,23:12:29 03:38:27,13,2876.26,dark
1,23:12:29 03:39:27,10,4274.23,bright
3,23:12:29 03:39:27,12,14422.32,bright
4,23:12:29 03:39:27,13,20979.52,bright
5,23:12:29 03:39:27,14,24361.19,bright
7,23:12:29 03:39:27,11,22578.99,bright
8,23:12:29 03:39:27,9,10800.91,bright
10,23:12:29 03:39:27,8,18592.70,bright
1,23:12:29 03:40:27,10,19205.97,bright
2,23:12:29 03:40:27,11,8154.75,bright
3,23:12:29 03:40:27,12,18260.36,bright
4,23:12:29 03:40:27,13,17754.41,good
5,23:12:29 03:40:27,14,10418.22,bright
7,23:12:29 03:40:27,11,9340.26,bright
8,23:12:29 03:40:27,9,2778.13,bright
1,23:12:29 03:41:27,10,14202.90,bright
2,23:12:29 03:41:27,11,169.54,dark
3,23:12:29 03:41:27,12,27842.03,bright
4,23:12:29 03:41:27,13,24601.03,bright
7,23:12:29 03:41:27,11,11484.81,bright
8,23:12:29 03:41:27,9,25253.31,bright
10,23:12:29 03:41:27,8,6789.17,bright
1,23:12:29 03:42:27,10,23110.14,bright
2,23:12:29 03:42:27,11,3646.28,good
3,23:12:29 03:42:27,12,11620.87,bright
5,23:12:29 03:42:27,14,7581.49,bright
7,23:12:29 03:42:27,11,20254.25,bright
8,23:12:29 03:42:27,9,25120.48,bright
9,23:12:29 03:42:27,13,13012.86,good
10,23:12:29 03:42:27,8,1301.30,bright
1,23:12:29 03:43:27,10,3779.46,bright
2,23:12:29 03:43:27,11,20438.54,bright
3,23:12:29 03:43:27,12,21389.16,bright
4,23:12:29 03:43:27,13,29913.53,bright
5,23:12:29 03:43:27,14,20252.35,bright
6,23:12:29 03:43:27,12,19593.29,bright
7,23:12:29 03:43:27,11,5922.53,bright
8,23:12:29 03:43:27,9,22333.91,bright
9,23:12:29 03:43:27,13,17993.63,good
10,23:12:29 03:43:27,8,5389.59,bright
3,23:12:29 03:44:27,12,6707.05,good
4,23:12:29 03:44:27,13,29216.47,bright
5,23:12:29 03:44:27,14,22382.40,bright
6,23:12:29 03:44:27,12,29131.74,bright
7,23:12:29 03:44:27,11,17935.74,bright
9,23:12:29 03:44:27,13,9167.23,dark
10,23:12:29 03:44:27,8,12707.95,bright
1,23:12:29 03:45:27,10,20135.37,bright
2,23:12:29 03:45:27,11,25436.47,bright
3,23:12:29 03:45:27,12,8549.25,good
4,23:12:29 03:45:27,13,20678.16,bright
5,23:12:29 03:45:27,14,19219.48,bright
6,23:12:29 03:45:27,12,12604.51,bright
7,23:12:29 03:45:27,11,8195.89,bright
8,23:12:29 03:45:27,9,23100.96,bright
9,23:12:29 03:45:27,13,10382.59,good
10,23:12:29 03:45:27,8,3652.57,bright
1,23:12:29 03:46:27,10,10533.56,bright
2,23:12:29 03:46:27,11,24340.10,bright
3,23:12:29 03:46:27,12,12555.28,bright
4,23:12:29 03:46:27,13,23036.85,bright
5,23:12:29 03:46:27,14,29287.01,bright
6,23:12:29 03:46:27,12,28671.58,bright
7,23:12:29 03:46:27,11,14933.78,bright
9,23:12:29 03:46:27,13,8671.27,dark
10,23:12:29 03:46:27,8,28558.33,bright
1,23:12:29 03:47:27,10,23764.90,bright
2,23:12:29 03:47:27,11,25400.83,bright
4,23:12:29 03:47:27,13,11738.59,good
5,23:12:29 03:47:27,14,20459.08,bright
6,23:12:29 03:47:27,12,25939.42,bright
8,23:12:29 03:47:27,9,6523.54,bright
9,23:12:29 03:47:27,13,27072.00,bright
10,23:12:29 03:47:27,8,17922.94,bright
2,23:12:29 03:48:27,11,8908.32,bright
3,23:12:29 03:48:27,12,23114.37,bright
4,23:12:29 03:48:27,13,9609.33,dark
5,23:12:29 03:48:27,14,17968.05,bright
6,23:12:29 03:48:27,12,22723.65,bright
7,23:12:29 03:48:27,11,1519.38,dark
8,23:12:29 03:48:27,9,2872.40,bright
9,23:12:29 03:48:27,13,28318.70,bright
10,23:12:29 03:48:27,8,13917.83,bright
1,23:12:29 03:49:27,10,10833.03,bright
2,23:12:29 03:49:27,11,26864.42,bright
3,23:12:29 03:49:27,12,7091.43,good
4,23:12:29 03:49:27,13,26759.39,bright
5,23:12:29 03:49:27,14,12406.34,bright
6,23:12:29 03:49:27,12,6248.85,good
7,23:12:29 03:49:27,11,11838.29,bright
8,23:12:29 03:49:27,9,5497.79,bright
9,23:12:29 03:49:27,13,27458.97,bright
10,23:12:29 03:49:27,8,20337.74,bright
1,23:12:29 03:50:27,10,8464.70,bright
2,23:12:29 03:50:27,11,29845.51,bright
3,23:12:29 03:50:27,12,26160.64,bright
4,23:12:29 03:50:27,13,18677.74,good
5,23:12:29 03:50:27,14,15525.68,bright
6,23:12:29 03:50:27,12,5287.47,good
7,23:12:29 03:50:27,11,21219.06,bright
8,23:12:29 03:50:27,9,8807.03,bright
9,23:12:29 03:50:27,13,17482.48,good
10,23:12:29 03:50:27,8,4256.50,bright
2,23:12:29 03:51:27,11,27386.49,bright
3,23:12:29 03:51:27,12,532.66,dark
4,23:12:29 03:51:27,13,7651.51,dark
5,23:12:29 03:51:27,14,18531.34,bright
6,23:12:29 03:51:27,12,18999.24,bright
7,23:12:29 03:51:27,11,8493.21,bright
8,23:12:29 03:51:27,9,5452.75,bright
9,23:12:29 03:51:27,13,9099.84,dark
10,23:12:29 03:51:27,8,2144.11,bright
1,23:12:29 03:52:27,10,23093.13,bright
2,23:12:29 03:52:27,11,29773.29,bright
4,23:12:29 03:52:27,13,8833.75,dark
6,23:12:29 03:52:27,12,8713.19,good
7,23:12:29 03:52:27,11,3478.17,good
8,23:12:29 03:52:27,9,6523.70,bright
9,23:12:29 03:52:27,13,16199.70,good
10,23:12:29 03:52:27,8,20750.64,bright
1,23:12:29 03:53:27,10,14918.56,bright
2,23:12:29 03:53:27,11,18020.55,bright
3,23:12:29 03:53:27,12,29280.11,bright
5,23:12:29 03:53:27,14,25083.93,bright
8,23:12:29 03:53:27,9,17884.37,bright
10,23:12:29 03:53:27,8,5911.53,bright
3,23:12:29 03:54:27,12,2136.04,dark
5,23:12:29 03:54:27,14,7396.51,bright
6,23:12:29 03:54:27,12,23949.59,bright
7,23:12:29 03:54:27,11,19213.12,bright
8,23:12:29 03:54:27,9,7193.56,bright
9,23:12:29 03:54:27,13,5187.88,dark
10,23:12:29 03:54:27,8,8900.08,bright
1,23:12:29 03:55:27,10,18873.91,bright
2,23:12:29 03:55:27,11,21795.34,bright
3,23:12:29 03:55:27,12,15972.65,bright
4,23:12:29 03:55:27,13,10959.03,good
5,23:12:29 03:55:27,14,26223.53,bright
7,23:12:29 03:55:27,11,19705.46,bright
8,23:12:29 03:55:27,9,22373.85,bright
9,23:12:29 03:55:27,13,3280.38,dark
10,23:12:29 03:55:27,8,6984.75,bright
1,23:12:29 03:56:27,10,1105.04,dark
2,23:12:29 03:56:27,11,19515.61,bright
3,23:12:29 03:56:27,12,27617.21,bright
4,23:12:29 03:56:27,13,19747.34,good
5,23:12:29 03:56:27,14,10697.83,bright
8,23:12:29 03:56:27,9,16510.63,bright
9,23:12:29 03:56:27,13,6796.33,dark
10,23:12:29 03:56:27,8,20982.07,bright
1,23:12:29 03:57:27,10,12405.01,bright
4,23:12:29 03:57:27,13,23808.47,bright
6,23:12:29 03:57:27,12,2313.82,dark
7,23:12:29 03:57:27,11,27834.04,bright
8,23:12:29 03:57:27,9,5517.61,bright
9,23:12:29 03:57:27,13,25861.29,bright
10,23:12:29 03:57:27,8,1203.97,bright
1,23:12:29 03:58:27,10,16707.93,bright
3,23:12:29 03:58:27,12,22581.49,bright
4,23:12:29 03:58:27,13,13338.02,good
5,23:12:29 03:58:27,14,18053.07,bright
6,23:12:29 03:58:27,12,4396.66,dark
7,23:12:29 03:58:27,11,28758.16,bright
8,23:12:29 03:58:27,9,23514.64,bright
9,23:12:29 03:58:27,13,15352.42,good
10,23:12:29 03:58:27,8,20481.19,bright
4,23:12:29 03:59:27,13,8837.93,dark
5,23:12:29 03:59:27,14,12124.88,bright
6,23:12:29 03:59:27,12,17064.04,bright
7,23:12:29 03:59:27,11,900.41,dark
8,23:12:29 03:59:27,9,2581.60,bright
9,23:12:29 03:59:27,13,21058.09,bright
10,23:12:29 03:59:27,8,7187.43,bright
1,23:12:29 04:00:27,10,7515.94,bright
2,23:12:29 04:00:27,11,18343.24,bright
3,23:12:29 04:00:27,12,23117.49,bright
4,23:12:29 04:00:27,13,151.76,dark
5,23:12:29 04:00:27,14,14784.61,bright
6,23:12:29 04:00:27,12,15140.38,bright
7,23:12:29 04:00:27,11,7043.12,bright
8,23:12:29 04:00:27,9,1657.61,bright
9,23:12:29 04:00:27,13,15886.88,good
1,23:12:29 04:01:27,10,5645.88,bright
2,23:12:29 04:01:27,11,17586.70,bright
3,23:12:29 04:01:27,12,12618.15,bright
4,23:12:29 04:01:27,13,20550.01,bright
5,23:12:29 04:01:27,14,16563.14,bright
6,23:12:29 04:01:27,12,3723.07,dark
8,23:12:29 04:01:27,9,21806.64,bright
9,23:12:29 04:01:27,13,3853.05,dark
10,23:12:29 04:01:27,8,22420.00,bright
1,23:12:29 04:02:27,10,13847.75,bright
3,23:12:29 04:02:27,12,26698.96,bright
5,23:12:29 04:02:27,14,22029.80,bright
6,23:12:29 04:02:27,12,8680.57,good
9,23:12:29 04:02:27,13,27437.41,bright
2,23:12:29 04:03:27,11,9523.93,bright
7,23:12:29 04:03:27,11,6120.66,bright
8,23:12:29 04:03:27,9,11229.07,bright
9,23:12:29 04:03:27,13,26027.56,bright
10,23:12:29 04:03:27,8,23311.27,bright
1,23:12:29 04:04:27,10,20296.96,bright
3,23:12:29 04:04:27,12,10527.78,bright
5,23:12:29 04:04:27,14,4569.93,bright
6,23:12:29 04:04:27,12,15307.81,bright
7,23:12:29 04:04:27,11,21450.49,bright
8,23:12:29 04:04:27,9,20499.50,bright
9,23:12:29 04:04:27,13,21956.77,bright
10,23:12:29 04:04:27,8,18899.63,bright
1,23:12:29 04:05:27,10,16028.45,bright
2,23:12:29 04:05:27,11,17112.27,bright
4,23:12:29 04:05:27,13,18796.28,good
5,23:12:29 04:05:27,14,2495.76,bright
7,23:12:29 04:05:27,11,4451.05,good
8,23:12:29 04:05:27,9,20555.16,bright
10,23:12:29 04:05:27,8,25556.27,bright
1,23:12:29 04:06:27,10,27226.67,bright
2,23:12:29 04:06:27,11,1006.77,dark
4,23:12:29 04:06:27,13,7870.05,dark
5,23:12:29 04:06:27,14,17804.09,bright
7,23:12:29 04:06:27,11,3517.56,good
8,23:12:29 04:06:27,9,14841.65,bright
10,23:12:29 04:06:27,8,16809.30,bright
2,23:12:29 04:07:27,11,19387.15,bright
4,23:12:29 04:07:27,13,9076.28,dark
5,23:12:29 04:07:27,14,19427.07,bright
6,23:12:29 04:07:27,12,25246.78,bright
8,23:12:29 04:07:27,9,4787.13,bright
9,23:12:29 04:07:27,13,11937.21,good
10,23:12:29 04:07:27,8,25065.40,bright
2,23:12:29 04:08:27,11,5514.70,bright
3,23:12:29 04:08:27,12,3292.06,dark
4,23:12:29 04:08:27,13,26831.25,bright
5,23:12:29 04:08:27,14,26384.66,bright
6,23:12:29 04:08:27,12,13443.69,bright
7,23:12:29 04:08:27,11,801.66,dark
9,23:12:29 04:08:27,13,20534.02,bright
10,23:12:29 04:08:27,8,4544.62,bright
1,23:12:29 04:09:27,10,11432.21,bright
2,23:12:29 04:09:27,11,4023.97,good
