number of outliers: 4469
id,time,value
4,23:12:29 15:11:27,35480.56
7,23:12:29 15:11:27,38341.11
8,23:12:29 15:11:27,32576.61
9,23:12:29 15:11:27,39742.79
1,23:12:29 15:12:27,31401.37
3,23:12:29 15:12:27,34685.87
4,23:12:29 15:12:27,39194.89
7,23:12:29 15:12:27,31911.98
9,23:12:29 15:12:27,30927.44
3,23:12:29 15:13:27,33381.78
6,23:12:29 15:14:27,33198.39
1,23:12:29 15:15:27,35836.62
8,23:12:29 15:15:27,33907.05
2,23:12:29 15:16:27,31649.31
3,23:12:29 15:16:27,34127.95
9,23:12:29 15:16:27,35441.88
1,23:12:29 15:17:27,37987.62
4,23:12:29 15:17:27,39485.77
9,23:12:29 15:17:27,34762.51
2,23:12:29 15:18:27,37643.07
10,23:12:29 15:18:27,37829.70
2,23:12:29 15:19:27,38935.46
7,23:12:29 15:19:27,31375.38
1,23:12:29 15:21:27,33280.68
4,23:12:29 15:21:27,39474.12
5,23:12:29 15:21:27,31186.26
7,23:12:29 15:21:27,33345.35
9,23:12:29 15:21:27,31415.51
5,23:12:29 15:22:27,30312.15
7,23:12:29 15:22:27,39100.52
9,23:12:29 15:22:27,33574.82
4,23:12:29 15:23:27,33140.50
9,23:12:29 15:23:27,37371.63
10,23:12:29 15:23:27,37669.50
1,23:12:29 15:24:27,31119.97
5,23:12:29 15:24:27,31962.73
2,23:12:29 15:25:27,31976.51
3,23:12:29 15:25:27,35984.88
10,23:12:29 15:25:27,30425.59
3,23:12:29 15:26:27,39721.74
5,23:12:29 15:26:27,38282.29
6,23:12:29 15:27:27,38853.87
8,23:12:29 15:27:27,38556.21
9,23:12:29 15:27:27,33550.29
5,23:12:29 15:28:27,39064.02
7,23:12:29 15:28:27,30605.59
10,23:12:29 15:28:27,30608.09
7,23:12:29 15:30:27,34313.25
2,23:12:29 15:31:27,32514.97
5,23:12:29 15:31:27,35390.39
4,23:12:29 15:32:27,31157.54
6,23:12:29 15:32:27,39205.48
7,23:12:29 15:32:27,37210.35
10,23:12:29 15:32:27,32341.48
