id,time,value
6,23:12:29 01:54:27,16425.36
7,23:12:29 01:54:27,8882.91
8,23:12:29 01:54:27,28169.58
9,23:12:29 01:54:27,20524.26
10,23:12:29 01:54:27,13821.31
1,23:12:29 01:55:27,28712.50
2,23:12:29 01:55:27,39672.60
3,23:12:29 01:55:27,11970.29
4,23:12:29 01:55:27,9698.25
5,23:12:29 01:55:27,15244.10
6,23:12:29 01:55:27,35977.78
7,23:12:29 01:55:27,39275.09
8,23:12:29 01:55:27,9064.30
9,23:12:29 01:55:27,11030.29
10,23:12:29 01:55:27,8181.81
1,23:12:29 01:56:27,38903.05
2,23:12:29 01:56:27,11798.03
3,23:12:29 01:56:27,31303.30
4,23:12:29 01:56:27,19792.64
5,23:12:29 01:56:27,21088.15
6,23:12:29 01:56:27,33188.55
7,23:12:29 01:56:27,25233.56
8,23:12:29 01:56:27,34823.79
9,23:12:29 01:56:27,34094.19
10,23:12:29 01:56:27,20526.79
1,23:12:29 01:57:27,13351.69
2,23:12:29 01:57:27,17124.31
3,23:12:29 01:57:27,13128.94
4,23:12:29 01:57:27,14313.59
5,23:12:29 01:57:27,21916.94
6,23:12:29 01:57:27,6308.37
7,23:12:29 01:57:27,8555.31
8,23:12:29 01:57:27,27034.49
9,23:12:29 01:57:27,3233.84
10,23:12:29 01:57:27,5321.74
1,23:12:29 01:58:27,969.22
2,23:12:29 01:58:27,15628.01
3,23:12:29 01:58:27,2072.54
4,23:12:29 01:58:27,30938.17
5,23:12:29 01:58:27,17798.98
6,23:12:29 01:58:27,34631.98
7,23:12:29 01:58:27,11994.85
8,23:12:29 01:58:27,31146.81
9,23:12:29 01:58:27,30568.76
10,23:12:29 01:58:27,5138.10
1,23:12:29 01:59:27,4000.29
2,23:12:29 01:59:27,23975.97
3,23:12:29 01:59:27,35249.72
4,23:12:29 01:59:27,30913.84
5,23:12:29 01:59:27,25829.15
6,23:12:29 01:59:27,16101.11
7,23:12:29 01:59:27,35417.81
8,23:12:29 01:59:27,8053.56
9,23:12:29 01:59:27,3652.94
10,23:12:29 01:59:27,6368.49
1,23:12:29 02:00:27,33542.75
2,23:12:29 02:00:27,33308.55
3,23:12:29 02:00:27,23583.67
4,23:12:29 02:00:27,3066.65
5,23:12:29 02:00:27,30477.64
6,23:12:29 02:00:27,26569.87
7,23:12:29 02:00:27,22272.62
8,23:12:29 02:00:27,35166.13
9,23:12:29 02:00:27,30449.04
10,23:12:29 02:00:27,22576.98
1,23:12:29 02:01:27,3581.19
2,23:12:29 02:01:27,19312.18
3,23:12:29 02:01:27,37697.50
4,23:12:29 02:01:27,5976.37
5,23:12:29 02:01:27,6657.44
6,23:12:29 02:01:27,24743.06
7,23:12:29 02:01:27,18744.00
8,23:12:29 02:01:27,2155.26
9,23:12:29 02:01:27,1677.25
10,23:12:29 02:01:27,39540.61
1,23:12:29 02:02:27,7402.93
2,23:12:29 02:02:27,4524.71
3,23:12:29 02:02:27,3672.85
4,23:12:29 02:02:27,12389.63
5,23:12:29 02:02:27,2685.42
6,23:12:29 02:02:27,14270.15
7,23:12:29 02:02:27,8275.28
8,23:12:29 02:02:27,23091.56
9,23:12:29 02:02:27,34492.63
10,23:12:29 02:02:27,29803.78
1,23:12:29 02:03:27,27590.34
2,23:12:29 02:03:27,36667.20
3,23:12:29 02:03:27,29713.12
4,23:12:29 02:03:27,7480.87
5,23:12:29 02:03:27,16569.61
6,23:12:29 02:03:27,22652.51
7,23:12:29 02:03:27,34883.38
8,23:12:29 02:03:27,8345.43
9,23:12:29 02:03:27,17734.47
10,23:12:29 02:03:27,11929.02
1,23:12:29 02:04:27,39585.68
2,23:12:29 02:04:27,4598.67
3,23:12:29 02:04:27,5595.73
4,23:12:29 02:04:27,38175.49
5,23:12:29 02:04:27,14106.52
6,23:12:29 02:04:27,30063.44
7,23:12:29 02:04:27,10271.17
8,23:12:29 02:04:27,10151.50
9,23:12:29 02:04:27,9106.75
10,23:12:29 02:04:27,21295.77
1,23:12:29 02:05:27,11184.22
2,23:12:29 02:05:27,12325.75
3,23:12:29 02:05:27,2136.22
4,23:12:29 02:05:27,4121.79
5,23:12:29 02:05:27,31358.08
6,23:12:29 02:05:27,1534.11
7,23:12:29 02:05:27,12954.47
8,23:12:29 02:05:27,33813.97
9,23:12:29 02:05:27,29925.92
10,23:12:29 02:05:27,21460.58
1,23:12:29 02:06:27,6561.67
2,23:12:29 02:06:27,7101.07
3,23:12:29 02:06:27,23050.76
4,23:12:29 02:06:27,9595.15
5,23:12:29 02:06:27,8211.86
6,23:12:29 02:06:27,4608.98
7,23:12:29 02:06:27,25883.23
8,23:12:29 02:06:27,22732.63
9,23:12:29 02:06:27,6783.93
10,23:12:29 02:06:27,1505.42
1,23:12:29 02:07:27,35870.65
2,23:12:29 02:07:27,30151.93
3,23:12:29 02:07:27,22803.03
4,23:12:29 02:07:27,39510.98
5,23:12:29 02:07:27,12116.95
6,23:12:29 02:07:27,18699.87
7,23:12:29 02:07:27,29941.34
8,23:12:29 02:07:27,7140.57
9,23:12:29 02:07:27,35981.74
10,23:12:29 02:07:27,29402.53
1,23:12:29 02:08:27,3917.54
2,23:12:29 02:08:27,11432.37
3,23:12:29 02:08:27,19558.55
4,23:12:29 02:08:27,142.21
5,23:12:29 02:08:27,34598.51
6,23:12:29 02:08:27,6107.65
7,23:12:29 02:08:27,38451.73
8,23:12:29 02:08:27,159.52
9,23:12:29 02:08:27,37310.43
10,23:12:29 02:08:27,38476.85
1,23:12:29 02:09:27,37114.09
2,23:12:29 02:09:27,11109.60
3,23:12:29 02:09:27,29849.98
4,23:12:29 02:09:27,38887.53
5,23:12:29 02:09:27,20103.20
6,23:12:29 02:09:27,31071.24
7,23:12:29 02:09:27,21289.72
8,23:12:29 02:09:27,30904.45
9,23:12:29 02:09:27,20138.14
10,23:12:29 02:09:27,10737.95
1,23:12:29 02:10:27,5045.22
2,23:12:29 02:10:27,12016.43
3,23:12:29 02:10:27,8336.70
4,23:12:29 02:10:27,15339.35
5,23:12:29 02:10:27,36757.89
6,23:12:29 02:10:27,26898.48
7,23:12:29 02:10:27,22279.62
8,23:12:29 02:10:27,18290.35
9,23:12:29 02:10:27,4904.15
10,23:12:29 02:10:27,20429.82
1,23:12:29 02:11:27,36925.02
2,23:12:29 02:11:27,28831.72
3,23:12:29 02:11:27,8585.04
4,23:12:29 02:11:27,28896.54
5,23:12:29 02:11:27,6599.11
6,23:12:29 02:11:27,8436.49
7,23:12:29 02:11:27,24684.28
8,23:12:29 02:11:27,31347.98
9,23:12:29 02:11:27,27974.19
10,23:12:29 02:11:27,24303.90
1,23:12:29 02:12:27,36772.32
2,23:12:29 02:12:27,99.99
3,23:12:29 02:12:27,11447.43
4,23:12:29 02:12:27,39589.47
5,23:12:29 02:12:27,26808.50
6,23:12:29 02:12:27,9245.46
7,23:12:29 02:12:27,36619.09
8,23:12:29 02:12:27,8602.01
9,23:12:29 02:12:27,7535.02
10,23:12:29 02:12:27,15461.24
1,23:12:29 02:13:27,3446.01
2,23:12:29 02:13:27,31772.01
3,23:12:29 02:13:27,6600.84
4,23:12:29 02:13:27,1482.07
5,23:12:29 02:13:27,29402.63
6,23:12:29 02:13:27,19322.25
7,23:12:29 02:13:27,29020.92
8,23:12:29 02:13:27,5047.57
9,23:12:29 02:13:27,29825.86
10,23:12:29 02:13:27,13952.24
1,23:12:29 02:14:27,10273.78
2,23:12:29 02:14:27,26607.78
3,23:12:29 02:14:27,14875.80
4,23:12:29 02:14:27,38098.71
5,23:12:29 02:14:27,35829.60
6,23:12:29 02:14:27,14915.49
7,23:12:29 02:14:27,27932.96
8,23:12:29 02:14:27,2436.79
9,23:12:29 02:14:27,14627.85
10,23:12:29 02:14:27,25858.45
1,23:12:29 02:15:27,1767.97
2,23:12:29 02:15:27,21161.05
3,23:12:29 02:15:27,33426.57
4,23:12:29 02:15:27,9810.81
5,23:12:29 02:15:27,21312.57
6,23:12:29 02:15:27,9413.58
7,23:12:29 02:15:27,15687.74
8,23:12:29 02:15:27,18711.22
9,23:12:29 02:15:27,33038.54
10,23:12:29 02:15:27,7000.90
1,23:12:29 02:16:27,25888.08
2,23:12:29 02:16:27,16740.73
3,23:12:29 02:16:27,5376.32
4,23:12:29 02:16:27,4052.48
5,23:12:29 02:16:27,7310.17
6,23:12:29 02:16:27,11158.62
7,23:12:29 02:16:27,18664.74
8,23:12:29 02:16:27,32751.13
9,23:12:29 02:16:27,6086.88
10,23:12:29 02:16:27,19293.40
1,23:12:29 02:17:27,5163.75
2,23:12:29 02:17:27,31676.05
3,23:12:29 02:17:27,18542.86
4,23:12:29 02:17:27,11503.04
5,23:12:29 02:17:27,26929.88
6,23:12:29 02:17:27,10758.13
7,23:12:29 02:17:27,7632.54
8,23:12:29 02:17:27,4078.02
9,23:12:29 02:17:27,31707.84
10,23:12:29 02:17:27,32140.87
1,23:12:29 02:18:27,22121.46
2,23:12:29 02:18:27,5405.45
3,23:12:29 02:18:27,20036.70
4,23:12:29 02:18:27,1998.12
5,23:12:29 02:18:27,6211.40
6,23:12:29 02:18:27,31828.50
7,23:12:29 02:18:27,662.07
8,23:12:29 02:18:27,35126.53
9,23:12:29 02:18:27,30277.59
10,23:12:29 02:18:27,16137.06
1,23:12:29 02:19:27,37308.29
2,23:12:29 02:19:27,22199.50
3,23:12:29 02:19:27,32796.95
4,23:12:29 02:19:27,22174.72
5,23:12:29 02:19:27,34030.74
6,23:12:29 02:19:27,28567.76
7,23:12:29 02:19:27,26121.59
8,23:12:29 02:19:27,3516.34
9,23:12:29 02:19:27,20319.44
10,23:12:29 02:19:27,15691.59
1,23:12:29 02:20:27,35042.86
2,23:12:29 02:20:27,35039.94
3,23:12:29 02:20:27,17062.52
4,23:12:29 02:20:27,37483.91
5,23:12:29 02:20:27,1535.58
6,23:12:29 02:20:27,19757.36
7,23:12:29 02:20:27,8364.18
8,23:12:29 02:20:27,25157.21
9,23:12:29 02:20:27,32564.04
10,23:12:29 02:20:27,21928.50
1,23:12:29 02:21:27,7347.25
2,23:12:29 02:21:27,22158.37
3,23:12:29 02:21:27,5654.78
4,23:12:29 02:21:27,15797.73
5,23:12:29 02:21:27,16409.29
6,23:12:29 02:21:27,4422.09
7,23:12:29 02:21:27,36192.39
8,23:12:29 02:21:27,34596.96
9,23:12:29 02:21:27,33930.03
10,23:12:29 02:21:27,32240.79
1,23:12:29 02:22:27,16805.12
2,23:12:29 02:22:27,35098.64
3,23:12:29 02:22:27,2986.54
4,23:12:29 02:22:27,35417.37
5,23:12:29 02:22:27,3894.42
6,23:12:29 02:22:27,36681.69
7,23:12:29 02:22:27,35511.91
8,23:12:29 02:22:27,26451.55
9,23:12:29 02:22:27,36955.47
10,23:12:29 02:22:27,19966.49
1,23:12:29 02:23:27,11534.24
2,23:12:29 02:23:27,36822.76
3,23:12:29 02:23:27,34712.08
4,23:12:29 02:23:27,37729.13
5,23:12:29 02:23:27,6996.31
6,23:12:29 02:23:27,6662.81
7,23:12:29 02:23:27,21398.23
8,23:12:29 02:23:27,10713.67
9,23:12:29 02:23:27,34439.80
10,23:12:29 02:23:27,21015.33
1,23:12:29 02:24:27,2775.52
2,23:12:29 02:24:27,12619.93
3,23:12:29 02:24:27,26538.09
4,23:12:29 02:24:27,19993.18
5,23:12:29 02:24:27,6802.28
6,23:12:29 02:24:27,21863.88
7,23:12:29 02:24:27,1837.88
8,23:12:29 02:24:27,21768.07
9,23:12:29 02:24:27,26944.25
10,23:12:29 02:24:27,36521.14
1,23:12:29 02:25:27,30819.94
2,23:12:29 02:25:27,31025.75
3,23:12:29 02:25:27,3598.10
4,23:12:29 02:25:27,31270.34
5,23:12:29 02:25:27,34890.66
6,23:12:29 02:25:27,23960.57
7,23:12:29 02:25:27,17292.37
8,23:12:29 02:25:27,23302.54
9,23:12:29 02:25:27,16698.48
10,23:12:29 02:25:27,3784.67
1,23:12:29 02:26:27,17293.86
2,23:12:29 02:26:27,18697.73
3,23:12:29 02:26:27,1756.91
4,23:12:29 02:26:27,23416.64
5,23:12:29 02:26:27,31833.29
6,23:12:29 02:26:27,29045.16
7,23:12:29 02:26:27,29616.87
8,23:12:29 02:26:27,24235.04
9,23:12:29 02:26:27,14243.64
10,23:12:29 02:26:27,25365.81
1,23:12:29 02:27:27,32548.86
2,23:12:29 02:27:27,33290.20
3,23:12:29 02:27:27,18386.77
4,23:12:29 02:27:27,14625.31
5,23:12:29 02:27:27,30987.83
6,23:12:29 02:27:27,9984.28
7,23:12:29 02:27:27,30039.50
8,23:12:29 02:27:27,34684.70
9,23:12:29 02:27:27,31518.20
10,23:12:29 02:27:27,30709.54
1,23:12:29 02:28:27,7950.82
2,23:12:29 02:28:27,16864.09
3,23:12:29 02:28:27,3483.21
4,23:12:29 02:28:27,17844.02
5,23:12:29 02:28:27,9895.72
6,23:12:29 02:28:27,6951.63
7,23:12:29 02:28:27,6595.90
8,23:12:29 02:28:27,24852.38
9,23:12:29 02:28:27,39181.73
10,23:12:29 02:28:27,22458.93
1,23:12:29 02:29:27,5102.14
2,23:12:29 02:29:27,6319.84
3,23:12:29 02:29:27,38209.63
4,23:12:29 02:29:27,33634.89
5,23:12:29 02:29:27,13950.72
6,23:12:29 02:29:27,36373.61
7,23:12:29 02:29:27,12947.02
8,23:12:29 02:29:27,16133.37
9,23:12:29 02:29:27,28004.31
10,23:12:29 02:29:27,3615.68
1,23:12:29 02:30:27,20270.79
2,23:12:29 02:30:27,24509.34
3,23:12:29 02:30:27,33470.87
4,23:12:29 02:30:27,39393.00
5,23:12:29 02:30:27,31979.68
6,23:12:29 02:30:27,36130.74
7,23:12:29 02:30:27,8329.31
8,23:12:29 02:30:27,29140.62
9,23:12:29 02:30:27,24338.24
10,23:12:29 02:30:27,35027.99
1,23:12:29 02:31:27,14948.10
2,23:12:29 02:31:27,7295.59
3,23:12:29 02:31:27,16142.20
4,23:12:29 02:31:27,23331.66
5,23:12:29 02:31:27,4371.01
6,23:12:29 02:31:27,10950.76
7,23:12:29 02:31:27,35682.53
8,23:12:29 02:31:27,953.07
9,23:12:29 02:31:27,19536.73
10,23:12:29 02:31:27,35180.49
1,23:12:29 02:32:27,20518.43
2,23:12:29 02:32:27,32922.04
3,23:12:29 02:32:27,16325.12
4,23:12:29 02:32:27,36876.90
5,23:12:29 02:32:27,28925.42
6,23:12:29 02:32:27,14873.45
7,23:12:29 02:32:27,5853.67
8,23:12:29 02:32:27,23130.75
9,23:12:29 02:32:27,23123.32
10,23:12:29 02:32:27,37297.96
1,23:12:29 02:33:27,1309.00
2,23:12:29 02:33:27,36513.11
3,23:12:29 02:33:27,894.04
4,23:12:29 02:33:27,38614.95
5,23:12:29 02:33:27,7856.90
6,23:12:29 02:33:27,4390.05
7,23:12:29 02:33:27,34194.17
8,23:12:29 02:33:27,1212.48
9,23:12:29 02:33:27,1008.72
10,23:12:29 02:33:27,11182.56
1,23:12:29 02:34:27,33097.25
2,23:12:29 02:34:27,31763.48
3,23:12:29 02:34:27,32774.25
4,23:12:29 02:34:27,208.83
5,23:12:29 02:34:27,37817.52
6,23:12:29 02:34:27,10339.42
7,23:12:29 02:34:27,35849.50
8,23:12:29 02:34:27,1955.84
9,23:12:29 02:34:27,13130.49
10,23:12:29 02:34:27,17328.13
1,23:12:29 02:35:27,32842.40
2,23:12:29 02:35:27,20725.88
3,23:12:29 02:35:27,32583.54
4,23:12:29 02:35:27,15523.28
5,23:12:29 02:35:27,34212.56
6,23:12:29 02:35:27,23971.75
7,23:12:29 02:35:27,2640.42
8,23:12:29 02:35:27,29366.82
9,23:12:29 02:35:27,18238.03
10,23:12:29 02:35:27,4337.84
1,23:12:29 02:36:27,6310.73
2,23:12:29 02:36:27,37748.88
3,23:12:29 02:36:27,17823.53
4,23:12:29 02:36:27,33573.22
5,23:12:29 02:36:27,28359.92
6,23:12:29 02:36:27,29117.21
7,23:12:29 02:36:27,14011.42
8,23:12:29 02:36:27,35208.08
9,23:12:29 02:36:27,23808.92
10,23:12:29 02:36:27,39780.02
1,23:12:29 02:37:27,39258.66
2,23:12:29 02:37:27,6390.42
3,23:12:29 02:37:27,5901.24
4,23:12:29 02:37:27,12284.77
5,23:12:29 02:37:27,29812.49
6,23:12:29 02:37:27,30968.80
7,23:12:29 02:37:27,38540.76
8,23:12:29 02:37:27,3039.99
9,23:12:29 02:37:27,10908.42
10,23:12:29 02:37:27,14246.63
1,23:12:29 02:38:27,10988.80
2,23:12:29 02:38:27,38688.18
3,23:12:29 02:38:27,20549.39
4,23:12:29 02:38:27,31201.97
5,23:12:29 02:38:27,8958.07
6,23:12:29 02:38:27,19247.02
7,23:12:29 02:38:27,30511.28
8,23:12:29 02:38:27,7554.44
9,23:12:29 02:38:27,25992.75
10,23:12:29 02:38:27,19673.55
1,23:12:29 02:39:27,32310.60
2,23:12:29 02:39:27,12903.17
3,23:12:29 02:39:27,25170.60
4,23:12:29 02:39:27,33404.03
5,23:12:29 02:39:27,11563.95
6,23:12:29 02:39:27,17340.48
7,23:12:29 02:39:27,7256.25
8,23:12:29 02:39:27,8345.53
9,23:12:29 02:39:27,33221.85
10,23:12:29 02:39:27,5637.39
1,23:12:29 02:40:27,38776.63
2,23:12:29 02:40:27,16163.49
3,23:12:29 02:40:27,3932.72
4,23:12:29 02:40:27,25491.68
5,23:12:29 02:40:27,26543.04
6,23:12:29 02:40:27,14260.62
7,23:12:29 02:40:27,29492.43
8,23:12:29 02:40:27,3356.99
9,23:12:29 02:40:27,9467.08
10,23:12:29 02:40:27,5084.58
1,23:12:29 02:41:27,16969.74
2,23:12:29 02:41:27,14019.19
3,23:12:29 02:41:27,30466.26
4,23:12:29 02:41:27,4950.50
5,23:12:29 02:41:27,27165.21
6,23:12:29 02:41:27,20114.49
7,23:12:29 02:41:27,8566.97
8,23:12:29 02:41:27,4650.05
9,23:12:29 02:41:27,5330.50
10,23:12:29 02:41:27,20548.56
1,23:12:29 02:42:27,20759.71
2,23:12:29 02:42:27,6218.04
3,23:12:29 02:42:27,39753.37
4,23:12:29 02:42:27,14399.44
5,23:12:29 02:42:27,19765.94
6,23:12:29 02:42:27,26096.94
7,23:12:29 02:42:27,15139.31
8,23:12:29 02:42:27,18729.39
9,23:12:29 02:42:27,25998.07
10,23:12:29 02:42:27,28370.62
1,23:12:29 02:43:27,1857.89
2,23:12:29 02:43:27,36624.85
3,23:12:29 02:43:27,21819.70
4,23:12:29 02:43:27,13810.63
5,23:12:29 02:43:27,2703.72
6,23:12:29 02:43:27,1290.63
7,23:12:29 02:43:27,31808.17
8,23:12:29 02:43:27,2637.74
9,23:12:29 02:43:27,33327.79
10,23:12:29 02:43:27,4547.81
1,23:12:29 02:44:27,1492.75
2,23:12:29 02:44:27,38977.13
3,23:12:29 02:44:27,29252.49
4,23:12:29 02:44:27,12804.72
5,23:12:29 02:44:27,8924.87
6,23:12:29 02:44:27,14974.01
7,23:12:29 02:44:27,15717.87
8,23:12:29 02:44:27,14529.93
9,23:12:29 02:44:27,3788.81
10,23:12:29 02:44:27,21630.58
1,23:12:29 02:45:27,18393.66
2,23:12:29 02:45:27,12783.93
3,23:12:29 02:45:27,36624.85
4,23:12:29 02:45:27,34194.70
5,23:12:29 02:45:27,35611.17
6,23:12:29 02:45:27,17584.06
7,23:12:29 02:45:27,4385.55
8,23:12:29 02:45:27,6975.17
9,23:12:29 02:45:27,32441.21
10,23:12:29 02:45:27,21192.52
1,23:12:29 02:46:27,10998.74
2,23:12:29 02:46:27,22452.06
3,23:12:29 02:46:27,2911.87
4,23:12:29 02:46:27,19350.67
5,23:12:29 02:46:27,28652.17
6,23:12:29 02:46:27,16258.81
7,23:12:29 02:46:27,35412.14
8,23:12:29 02:46:27,18634.77
9,23:12:29 02:46:27,17354.73
10,23:12:29 02:46:27,24271.65
1,23:12:29 02:47:27,29505.93
2,23:12:29 02:47:27,15748.94
3,23:12:29 02:47:27,16857.42
4,23:12:29 02:47:27,12847.30
5,23:12:29 02:47:27,32627.97
6,23:12:29 02:47:27,31696.54
7,23:12:29 02:47:27,34372.86
8,23:12:29 02:47:27,20923.11
9,23:12:29 02:47:27,17616.17
10,23:12:29 02:47:27,5076.80
1,23:12:29 02:48:27,25365.33
2,23:12:29 02:48:27,32783.48
3,23:12:29 02:48:27,36247.57
4,23:12:29 02:48:27,33516.27
5,23:12:29 02:48:27,28154.67
6,23:12:29 02:48:27,21848.36
7,23:12:29 02:48:27,18608.71
8,23:12:29 02:48:27,19937.15
9,23:12:29 02:48:27,36015.43
10,23:12:29 02:48:27,24905.70
1,23:12:29 02:49:27,33309.72
2,23:12:29 02:49:27,7553.91
3,23:12:29 02:49:27,36723.40
4,23:12:29 02:49:27,8268.69
5,23:12:29 02:49:27,23523.09
6,23:12:29 02:49:27,25472.34
7,23:12:29 02:49:27,9292.38
8,23:12:29 02:49:27,13017.01
9,23:12:29 02:49:27,9973.70
10,23:12:29 02:49:27,6820.03
1,23:12:29 02:50:27,24154.49
2,23:12:29 02:50:27,36782.51
3,23:12:29 02:50:27,38753.98
4,23:12:29 02:50:27,5860.77
5,23:12:29 02:50:27,2486.51
6,23:12:29 02:50:27,16744.78
7,23:12:29 02:50:27,14182.59
8,23:12:29 02:50:27,17079.40
9,23:12:29 02:50:27,18520.09
10,23:12:29 02:50:27,35217.61
1,23:12:29 02:51:27,27151.56
2,23:12:29 02:51:27,3012.23
3,23:12:29 02:51:27,30274.97
4,23:12:29 02:51:27,35174.05
5,23:12:29 02:51:27,34060.80
6,23:12:29 02:51:27,33274.05
7,23:12:29 02:51:27,22598.61
8,23:12:29 02:51:27,5069.47
9,23:12:29 02:51:27,4293.66
10,23:12:29 02:51:27,701.42
1,23:12:29 02:52:27,36498.23
2,23:12:29 02:52:27,26608.79
3,23:12:29 02:52:27,28952.63
4,23:12:29 02:52:27,35149.57
5,23:12:29 02:52:27,19004.21
6,23:12:29 02:52:27,25611.10
7,23:12:29 02:52:27,29117.90
8,23:12:29 02:52:27,30425.81
9,23:12:29 02:52:27,5337.76
10,23:12:29 02:52:27,12990.83
1,23:12:29 02:53:27,39060.04
2,23:12:29 02:53:27,13236.24
3,23:12:29 02:53:27,15978.95
4,23:12:29 02:53:27,53.31
5,23:12:29 02:53:27,14346.29
6,23:12:29 02:53:27,28857.14
7,23:12:29 02:53:27,12202.80
8,23:12:29 02:53:27,9141.33
9,23:12:29 02:53:27,2360.98
10,23:12:29 02:53:27,32038.16
1,23:12:29 02:54:27,37910.77
2,23:12:29 02:54:27,10986.71
3,23:12:29 02:54:27,12194.15
4,23:12:29 02:54:27,12103.50
5,23:12:29 02:54:27,19358.60
6,23:12:29 02:54:27,28951.89
7,23:12:29 02:54:27,17336.97
8,23:12:29 02:54:27,37242.25
9,23:12:29 02:54:27,35009.17
10,23:12:29 02:54:27,14683.34
1,23:12:29 02:55:27,31556.37
2,23:12:29 02:55:27,34510.28
3,23:12:29 02:55:27,38640.28
4,23:12:29 02:55:27,26898.63
5,23:12:29 02:55:27,2843.25
6,23:12:29 02:55:27,37460.33
7,23:12:29 02:55:27,3255.90
8,23:12:29 02:55:27,12770.03
9,23:12:29 02:55:27,7415.09
10,23:12:29 02:55:27,3418.07
1,23:12:29 02:56:27,20859.98
2,23:12:29 02:56:27,11698.73
3,23:12:29 02:56:27,39259.31
4,23:12:29 02:56:27,3738.85
5,23:12:29 02:56:27,9245.99
6,23:12:29 02:56:27,787.75
7,23:12:29 02:56:27,8317.04
8,23:12:29 02:56:27,34264.10
9,23:12:29 02:56:27,34217.16
10,23:12:29 02:56:27,31843.25
1,23:12:29 02:57:27,32966.49
2,23:12:29 02:57:27,21872.01
3,23:12:29 02:57:27,30838.46
4,23:12:29 02:57:27,21614.89
5,23:12:29 02:57:27,8499.64
6,23:12:29 02:57:27,24595.86
7,23:12:29 02:57:27,486.98
8,23:12:29 02:57:27,26868.40
9,23:12:29 02:57:27,39404.22
10,23:12:29 02:57:27,31933.09
1,23:12:29 02:58:27,25768.42
2,23:12:29 02:58:27,7548.25
3,23:12:29 02:58:27,22585.02
4,23:12:29 02:58:27,16239.43
5,23:12:29 02:58:27,11549.00
6,23:12:29 02:58:27,2468.66
7,23:12:29 02:58:27,8577.71
8,23:12:29 02:58:27,272.28
9,23:12:29 02:58:27,33004.29
10,23:12:29 02:58:27,30130.62
1,23:12:29 02:59:27,26641.85
2,23:12:29 02:59:27,1018.16
3,23:12:29 02:59:27,4704.82
4,23:12:29 02:59:27,4879.58
5,23:12:29 02:59:27,2869.32
6,23:12:29 02:59:27,12774.34
7,23:12:29 02:59:27,7871.41
8,23:12:29 02:59:27,32639.18
9,23:12:29 02:59:27,6290.45
10,23:12:29 02:59:27,21668.58
1,23:12:29 03:00:27,9169.42
2,23:12:29 03:00:27,35184.68
3,23:12:29 03:00:27,37005.01
4,23:12:29 03:00:27,7606.57
5,23:12:29 03:00:27,16932.44
6,23:12:29 03:00:27,2168.53
7,23:12:29 03:00:27,37810.00
8,23:12:29 03:00:27,4243.50
9,23:12:29 03:00:27,30697.55
10,23:12:29 03:00:27,16411.05
1,23:12:29 03:01:27,12141.76
2,23:12:29 03:01:27,32649.49
3,23:12:29 03:01:27,35433.86
4,23:12:29 03:01:27,28881.23
5,23:12:29 03:01:27,2920.04
6,23:12:29 03:01:27,34099.60
7,23:12:29 03:01:27,27144.49
8,23:12:29 03:01:27,1228.05
9,23:12:29 03:01:27,16911.57
10,23:12:29 03:01:27,16078.00
1,23:12:29 03:02:27,19634.48
2,23:12:29 03:02:27,7408.28
3,23:12:29 03:02:27,23434.94
4,23:12:29 03:02:27,5253.61
5,23:12:29 03:02:27,18047.82
6,23:12:29 03:02:27,9303.01
7,23:12:29 03:02:27,26301.92
8,23:12:29 03:02:27,32996.39
9,23:12:29 03:02:27,37349.83
10,23:12:29 03:02:27,2133.36
1,23:12:29 03:03:27,13743.28
2,23:12:29 03:03:27,22994.13
3,23:12:29 03:03:27,38388.50
4,23:12:29 03:03:27,9005.35
5,23:12:29 03:03:27,32966.60
6,23:12:29 03:03:27,12290.90
7,23:12:29 03:03:27,27000.16
8,23:12:29 03:03:27,9338.67
9,23:12:29 03:03:27,13243.89
10,23:12:29 03:03:27,22747.75
1,23:12:29 03:04:27,38992.12
2,23:12:29 03:04:27,21237.02
3,23:12:29 03:04:27,31151.43
4,23:12:29 03:04:27,27333.69
5,23:12:29 03:04:27,32332.15
6,23:12:29 03:04:27,822.74
7,23:12:29 03:04:27,32107.00
8,23:12:29 03:04:27,22177.23
9,23:12:29 03:04:27,30478.09
10,23:12:29 03:04:27,25144.07
1,23:12:29 03:05:27,27710.26
2,23:12:29 03:05:27,20128.93
3,23:12:29 03:05:27,5042.66
4,23:12:29 03:05:27,28455.42
5,23:12:29 03:05:27,20157.69
6,23:12:29 03:05:27,23676.28
7,23:12:29 03:05:27,31958.94
8,23:12:29 03:05:27,39662.31
9,23:12:29 03:05:27,33515.59
10,23:12:29 03:05:27,39836.98
1,23:12:29 03:06:27,7481.26
2,23:12:29 03:06:27,8495.35
3,23:12:29 03:06:27,32877.24
4,23:12:29 03:06:27,35848.43
5,23:12:29 03:06:27,8929.67
6,23:12:29 03:06:27,21560.17
7,23:12:29 03:06:27,2393.16
8,23:12:29 03:06:27,39206.68
9,23:12:29 03:06:27,27575.79
10,23:12:29 03:06:27,22586.62
1,23:12:29 03:07:27,3295.14
2,23:12:29 03:07:27,27229.24
3,23:12:29 03:07:27,10230.15
4,23:12:29 03:07:27,17091.30
5,23:12:29 03:07:27,16276.31
6,23:12:29 03:07:27,33806.50
7,23:12:29 03:07:27,30947.51
8,23:12:29 03:07:27,38318.02
9,23:12:29 03:07:27,9485.13
10,23:12:29 03:07:27,22090.10
1,23:12:29 03:08:27,35767.01
2,23:12:29 03:08:27,9526.86
